,Date,Text
191,2023-01-07,"“This is not by choice made by some leaders or political parties. As leaders, we must be driven by public interest.”"
192,2023-01-07,"“Government entities should not take each other to court unnecessarily; they must endeavour to settle their issues out of Court.”

He made the remarks on Saturday at the ongoing retreat at the Fairmont Mt Kenya Safari Club in Nyeri County."
193,2023-01-07,"“We will find a framework that will deal with any disputes that arise between the Senate and National Assembly.”

The President regretted that public resources were being wasted in settling conflicts between public institutions."
194,2023-01-07,"PRESIDENT RUTO: NATIONAL ASSEMBLY AND SENATE MUST WORK TOGETHER

President @WilliamsRuto has undertaken to end the sibling rivalry between the Senate and the National Assembly.

He said he will not allow any issue arising between the two Houses to go to court."
195,2023-01-06,"He called on the CSs and PSs to be progressive and revolutionary in their approach to serving the country.

“We must not become hostages of processes and bureaucracy. Let us be defined by decisions and results.”"
196,2023-01-06,"He was speaking at a Cabinet Retreat on the implementation of the Government’s development priorities for 2023 in Nyeri County.

The President said the Government welcomes oversight and will protect the interests and resources of the people."
197,2023-01-06,"""We made important promises to the people of Kenya, especially those at the bottom of the economic pyramid. And we must deliver,"" he said. 

“There are no excuses; we must work as a team and drive the interests of the people.”"
198,2023-01-06,"PRESIDENT RUTO: WE MUST BE EFFICIENT IN SERVICE DELIVERY

President @WilliamsRuto has asked Cabinet Secretaries to act fast to deliver on the administration's development programmes.  

The President said the government must deliver on its mandate with speed and efficiency."
199,2023-01-06,"Cabinet retreat, Nyeri County."
200,2023-01-04,"Media Engagement, State House, Nairobi"
201,2023-01-04,"Media Engagement, State House, Nairobi"
202,2023-01-04,"Media Engagement, State House, Nairobi"
203,2023-01-01,"The President also said the government will work to end Kenya's debt burden, which was affecting service delivery.

He encouraged Kenyans to plant trees to reverse the adverse effects of climate change."
204,2023-01-01,"He was speaking during a New Year Sunday service at Siloam Ministry, Bamburi, Mombasa County. First Lady Rachel Ruto and Mombasa Governor Abdulswamad Nassir among other leaders accompanied the President."
205,2023-01-01,"""In three months, we will have public consultation to ensure that we have tariffs that are affordable to those at the bottom of the economic pyramid and our manufacturers.”"
206,2023-01-01,"PRESIDENT RUTO: GOVERNMENT TO REVIEW ELECTRICITY TARIFFS

President @WilliamsRuto has said the government is working towards lowering electricity tariffs. 

The government, he observed, will prioritize low-income earners and manufacturers in the tariff review process."
207,2023-01-01,"President Ruto asked civil servants to serve all Kenyans equally irrespective of their political affiliations. 

""We are going to work together with all leaders, elected at all levels, to advance our development agenda,"" he added."
208,2023-01-01,"Present were First Lady @MamaRachelRuto, Senate Speaker @governorkingi, Governors @A_S_Nassir (Mombasa), Gideon Mung'aro (Kilifi), Issa Timamy (Lamu), Salim Mvurya (CS for Mining, Blue Economy and Maritime Affairs) a host of MPs and other leaders."
209,2023-01-01,"The President spoke during a prayer service to usher in the New Year at State House, Mombasa."
210,2023-01-01,"""We are focused on investing in areas that will drive our economy forward sustainably. I am confident that we have laid a foundation that will take our economy away from dependence on debt to dependence on revenue that is raised locally."""
211,2023-01-01,"He revealed that the removal of subsidies on basic commodities saves the country over Ksh 25 billion monthly. 

The President added that the government was also implementing a debt management plan to lessen the country's loan burden."
212,2023-01-01,"PRESIDENT RUTO: OUR FOCUS IS  ECONOMIC RECOVERY 

President @WilliamsRuto has said the government is committed to reviving the economy.  

The government, he added, will not shy away from making tough decisions that will enable sustainable economic growth."
213,2022-12-31,"Ushering in The New Year, State House, Mombasa."
214,2022-12-31,"Ushering in The New Year, State House, Mombasa."
215,2022-12-30,"""I pray that God comforts her family in this time of mourning and that her soul rests in eternal peace,” he said."
216,2022-12-30,"""Let us therefore celebrate the life of a talented pioneer who famously excelled in her profession, entrancing the nation with her talent and extraordinary poise.”

The Head of State asked her family to stay strong and find comfort in the Lord during this trying period."
217,2022-12-30,"President Ruto described Ms. Kasavuli as a cheerful, articulate and intelligent news anchor who encouraged many to join the profession."
218,2022-12-30,"PRESIDENT RUTO MOURNS KASAVULI

President @WilliamsRuto has mourned veteran journalist Catherine Kasavuli as one of the greatest news anchors the country had.

Ms. Kasavuli died Thursday night at the age of 60, after a long brave fight with cancer."
219,2022-12-24,https://t.co/0BOR2uHXoa
220,2022-12-23,"The Government, he added, would take action against parents who mistreat their children. 

@FirstLadyKenya Rachel Ruto also thanked the homes. 

""I sincerely thank you for your efforts towards making sure disadvantaged children get basic needs."""
221,2022-12-23,"""I thank you for taking care of these children.  You are doing Godly work and you will be rewarded,"" said President Ruto. 

At the same time, the President asked parents to work hard to contain drug use among the youth."
222,2022-12-23,"The President made the remarks today in Turbo, Uasin Gishu County when he donated foodstuffs to 54 Children’s homes serving more than 1,000 children ahead of the Christmas festivities."
223,2022-12-23,"He lauded Children Homes for providing basic needs, including food, shelter, and education, to underprivileged children in the country."
224,2022-12-23,"PRESIDENT RUTO PRAISES CHILDREN'S HOMES

President @WilliamsRuto has praised children's homes for providing hope and refuge to destitute children. 

The President said every child deserves a fair chance in life."
225,2022-12-22,"President Ruto spoke on Thursday during the Annual Kimalel Goat Auction and Cultural Fair in Baringo South, Baringo County."
226,2022-12-22,"The President urged politicians not to politicise the hiring of 30,000 teachers across the country saying the move will derail the process. 

""Let us not introduce many variables to the process; let us give the Teachers Service Commission space to do its job."""
227,2022-12-22,"Present were Cabinet Secretaries Simon Chelugui (MSMEs), Florence Bore (Labour), Governors Benjamin Cheboi (Baringo), Wesley Rotich (Elgeyo Marakwet), Susan Kihika (Nakuru) and a host of MPs."
