Date,Text,Label
12/15/2021,"C.S Amb. Raychelle Omamo on 6th December, met with H.E Amb. Khalid Abdullah Alsalman, the ambassador of the Kingdom of Saudi Arabia. The two agreed on continued bilateral cooperation in the fields of road infrastructure, health and sewerage projects.",Unrelated
12/12/2021,"There was an aura of excitement and pomp as a Sudanese cultural troupe entertained guests outside the VIP section of the airport.
The resumption of Kenya Airways flights will stimulate cross border trade, investment and tourism flows between Kenya and Sudan.",Unrelated
12/12/2021,"Kenya's Amb. to Sudan, H.E Ngewa Mukala, his staff,Kenya Airways officials,Diplomatic Corps,  Sudanese Civil Aviation authorities, and other stakeholders received the first #KQ flight at the Khartoum Civil Int'l Airport,on December 10, 2021. The carrier suspended flights in 2020.",Unrelated
12/7/2021,"FOREIGN Affairs Director General,  Bilateral and Political office Amb Galma Boru last evening joined Health C.S, Hon Mutahi Kagwe in receiving 4.3 million J&amp;J vaccines donated by the German government and 300,000 AstraZeneca donated by the government of Argentina at JKIA Nairobi.",Unrelated
12/6/2021,"H.E Peter Maddens, Kingdom of Belgium Amb. to Kenya paid a courtesy call on C.S Amb. Raychelle Omamo. The meeting reflected on Kenya-Belgium partnerships and the opportunities to reassert the long-lasting bilateral relations, founded on shared values and similar aspirations.",Unrelated
12/6/2021,"H.E Mr. Damptey Bediako Asare, High Commissioner of the Republic of Ghana paid a courtesy call on Foreign Affairs C.S Amb. Raychelle Omamo. The meeting underscored the cordial relationship that exists between Kenya and Ghana, and the need to have more bilateral engagements.",Receive
12/6/2021,"Mr. Yusuf Yunusa, High Commissioner of the Federal Republic of Nigeria paid a courtesy call on Foreign Affairs Cabinet Secretary Amb. Raychelle Omamo. The two discussed bilateral relations and deliberated on more areas of cooperation between Kenya and Nigeria.",Receive
12/3/2021,"H.E Gunnar Andreas Holm, Ambassador of The Kingdom of Norway to Kenya paid a maiden courtesy call on C.S Amb Raychelle Omamo. They discussed ways in which the two countries can further deepening bilateral relations and cooperation in multilateral engagements.",Unrelated
12/3/2021,"CS Amb Raychelle Omamo today received in her office, H.E Pirkka Tapiola, Ambassador of the Republic of Finland to Kenya who paid a courtesy visit. He outlined his priority agenda during his tour of duty with a view of enhancing cooperation between Kenya and Finland.",Unrelated
12/2/2021,"CS Amb Raychelle Omamo chaired the 59th Meeting of the Commonwealth Ministerial Action Group via video conference. The meeting was attended by Ministers &amp; Representatives of Australia, Barbados, Ghana, Kenya, Malaysia, Namibia, Samoa, UK &amp; Commonwealth SG Rt Hon Patricia Scotland",Unrelated
11/23/2021,"President Kenyatta and President Ramaphosa witnessed the signing of the Strategic Partnership Framework between South African Airways and Kenya Airways,seeking to facilitate more trade and investment, and enhance people to people exchanges,during 🇰🇪 🇿🇦  Business Forum in Pretoria",Unrelated
11/23/2021,"PS @AmbMKamau today met H.E. Agrina Mussa, High Commissioner of Malawi to Kenya. They discussed possible areas of cooperation to enhance bilateral and economic relations between Kenya and Malawi with special emphasis to cooperatives in  the agricultural sector.",Unrelated
11/23/2021,"@ForeignOfficeKE  PS @AmbMKamau today held a meeting with @LuisaFragoso2, Head of Mission Portugal Embassy in Nairobi. Discussions focused on various collaborative engagements including upcoming UNOC to be cohosted by Kenya and Portugal, UNEAB5.2 and the UNEP@50 commemoration.",Unrelated
11/23/2021,CS Amb Raychelle Omamo this morning accompanied H.E President Uhuru Kenyatta at the Union Buildings for bilateral talks and signing of MOUs between Kenya and South Africa. President Uhuru is on a State Visit at the invitation of H.E President Cyril Ramaphosa.,Away
11/23/2021,Kenya High Commission to South Africa Amb Catherine Mwangi introducing Kenya mission staff to H.E President Uhuru Kenyatta when he arrived at the Airforce base Waterkloof in Pretoria for a three- day State Visit.,Unrelated
11/21/2021,"CS Amb Raychelle Omamo held bilateral talks with H.E. Veronica Nataniel Macamo Dlhovo, Foreign Minister of Mozambique. They discussed the need to strengthen bilateral relations btwn Kenya and Mozambique through people to people exchanges and the advancement of trade &amp; investment.",Away
11/21/2021,"CS Amb Raychelle Omamo officially inaugurated the Kenya High Commission Chancery Building in Maputo. The inauguration officially marks the establishment of the Kenya High Commission in Mozambique, an important step in the deepening of the ties between the two countries.",Unrelated
11/18/2021,"US Secretary of State Antony Blinken has left the country today for his next leg of visits to Nigeria and Senegal. Blinken was seen off at the #JKIA by Foreign Affairs PS @AmbMKamau, the Kenya's Amb to US, Amb Lazarus Amayo,&amp; officials from @ForeignOfficeKE and @USEmbassyKenya.",Receive
11/18/2021,"Foreign Affairs PS Amb. Macharia Kamau today met with Mr. Pirkka Tapiola, the Ambassador of Finland to Kenya. The two discussed bilateral and multilateral issues between the two countries.",Unrelated
11/17/2021,"The US Secretary of State Antony Blinken will tomorrow visit #UNEP before departure that will take him to Nigeria. Today, Blinken attended a conservation and climate change event and tree planting at Karura Forest, and the 7th August Memorial Park.",Unrelated
11/17/2021,"On Health Cooperation, Kenya and the United States committed to continue collaborative research and development of diagnostics, vaccines, and therapeutics to detect, prevent, and treat COVID-19 support universal health coverage goals as well as collaboration on cancer research.",Unrelated
11/17/2021,"Both countries reiterated the importance for the government of Ethiopia, the TPLF, and all armed actors involved in the violent conflict in Ethiopia, to commit to an immediate cessation of hostilities and a negotiated ceasefire, to allow full, safe, and unhindered humanitarian...",Unrelated
11/17/2021,"Addresing the media on Multilateral and Regional Issues, Kenya and the United States pledged to work closely on the UN Security Council and in other regional and multilateral institutions to address sources of regional instability in the Horn of Africa and elsewhere.1/2",Unrelated
11/17/2021,Cabinet Secretary for Foreign Affairs Ambassador Raychelle Omamo and U.S. Secretary of State Antony J. Blinken discussed strengthening the strategic partnership across five pillars and advancing peace and prosperity in Africa and the western Indian Ocean region...,Receive
11/8/2021,"Ambassador of Argentina to Kenya, H.E. Martín Gòmez Bustillo today bid farewell to @ForeignOfficeKE Cabinet Secretary Amb. Raychelle Omamo. CS thanked the Amb for enhancing bilateral and multilateral ties between Kenya and Argentina and wished him well in his next assignment.",Unrelated
11/1/2021,"CS Amb.Raychelle Omamo in talks with H.E Geoffrey Onyeama, Foreign Minister of Nigeria during the UN Climate Change leaders gathering in Glasgow.
#GlasgowCop26",Unrelated
11/1/2021,CS Amb Raychelle Omamo hold talks with Hon Stanley Kakubo Minister of Foreign Affairs and International Cooperation of Republic of Zambia on the sidelines of #COP26 in #Glasgow,Unrelated
10/29/2021,"C.S Amb. Raychelle Omamo today met with Amb. Dr. Ismail Wais, IGAD, Special envoy to South Sudan. Amb. Dr. Ismail briefed the CS on the progress of the implementation of the revitalized peace agreement.",Unrelated
10/29/2021,"Foreign Affairs CS Amb. Raychelle Omamo, today met with Mr. Denis Moncada Colindres, Minister of Foreign Affairs of the Republic of Nicaragua. The two discussed bilateral trade and investments, and signed bilateral instruments of cooperation and an MOU on political cooperation.",Away
10/27/2021,"@AmbMKimani regretted that the process has not shown sufficient unity within the Council and expressed that Kenya will always give voice to the needs, safety and security of Syrians.
#KenyainUNSC",Unrelated
10/27/2021,"3/ He reaffirmed Kenya's solidarity with the people of Syria in their quest for lasting peace through a Syrian-led and Syrian-owned political dialogue.
#KenyaUNSCPresidency",Unrelated
10/27/2021,"2/ @AmbMKimani called on the international community and partners to ensure humanitarian assistance including equitable distribution of covid-19 vaccines to all people in Syria.
#KenyaUNSCPresidency",Unrelated
10/27/2021,1/ Kenya Presided over the meeting on the Political and Humanitarian Situation in Syria. @AmbMKimani in his National capacity condemned the recent attacks that claimed many innocent lives and urged the people of Syria to de-escalate hostilities and uphold the nationwide ceasefire,Unrelated
10/27/2021,"3/3  The A3+1 calls on the Governments of Sudan and South Sudan to sensitize and engage in inclusive dialogue with the local government and community towards restraint, return to calm and respect for mandate of UNISFA.
#KenyaUNSCPresidency",Unrelated
10/25/2021,"In Mali with #UNSC
#KenyachairsUNSC
#KenyapresidencyUNSC",Unrelated
10/21/2021,"H.E Lazarus Chakwera, President of Malawi, together with officials of #KNCCI and #Kepsa after presiding over the Kenya - Malawi Business Forum themed, '' Malawi, A haven of Investments and Trade opportunities"" C.S Betty Maina, and C.S Mucheru and Amb Flora Karugu were Present.",Unrelated
10/21/2021,"H.E Lazurus Chakwera, President of the Republic of Malawi, 5his afternoon presided over the Kenya - Malawi Business Forum themed, ''Malawi, A haven of Investments and Trade opportunities."" Present were Trade C.S Betty Maina, and ICT C.S Joe Mucheru.",Away
10/20/2021,"3/4 Amb. Omamo commended the ICGLR under the leadership of Angola for it's efforts to promote dialogue and resolution of conflict through peaceful means and regional cooperation.
#KenyainUNSC
#KenyaUNSCPresidency",Unrelated
10/19/2021,"2/3 He noted that, Since 1948, the Council has addressed the situation in the Middle East, including the Palestinian Question on numerous occasions. @AmbMKamau underscored, ""the answer in the end lies with Israeli and Palestine people and leaders""
#KenyaASafePairofHandsforAfrica",Unrelated
10/19/2021,"1/3 At the #UN #SecurityCouncil @AmbMKamau called on leaders of Palestinian and Israeli leaders to intentionally embrace, scale up and actualize mutual peace by empowering those among them that are working for peace.
#KenyaUNSCPresidency",Unrelated
10/18/2021,"1/2  #UNSC President in October, @AmbMKimani presided over the briefing on the Central African Republic. In a joint statement the A3+1 welcomed the declaration of ceasefire by President Touadera and encouraged all parties to abide by the Political Agreement &amp; cease hostilities.",Unrelated
10/16/2021,"3/ ..a global consciousness beyond Pan-Africanism, Africa must arise to challenges presented to societies of African diaspora"" - President Kenyatta called on the Int'l community to avail Haiti institutional support. Kenya will avail training in governance, defence, health.",Unrelated
10/16/2021,"2/ He informed that H.E. Uhuru Kenyatta's Presidency at the #UNSC was a historic milestone taking into consideration global peace&amp;security challenges. He emphasized the President's message that ""the world can no longer turn it's back on Haiti, post colonial Africa must embrace...",Unrelated
10/16/2021,"1/  PS @AmbMKamau addressed the Arria Formula meeting on Haiti on the theme ""Beyond the Inconvenient Truths About Under-Development in Haiti :Seeking Pan-AFrican Solutions/Pathways and Supporting National Dialogue and Reconciliation""
#KenyainUNSC
#KenyaASafePairofHandsforAfrica",Away
10/16/2021,3/3 The special event aimed at advancing some of the commitments made during the SBEC 2018 and focus increased attention towards the 2022 UN Oceans Conference to be co-hosted by Kenya and Portugal.,Unrelated
10/16/2021,"1/3 @AmbMKamau today in New York hosted a special Blue Economy Side Event co-sponsored by Kenya, Canada, Japan and Portugal, on the sidelines of Kenya’s  Presidency of the UN Security Council for the month of October.",Away
